Call Count,Called Phone Number,Start Time Min,Start Time Max,Total Duration,Call Start Time,Region,Division,City,Phone Line,Location,Marketing Source,Marketing Medium,Marketing Campaign,Marketing Search Terms,Google Click ID,Google GBRAID,Google Ads Customer ID,Google Analytics Session ID,Google Analytics ID 1,Google Analytics ID 2,Google WBRAID,Connected Duration,Total IVR Duration,Landing Page,Calling Page,Specialty,New Patient,Existing Patient,Not Answered by Agent,Appointment Booked,Appointment Rescheduled,ID name,Audio URL
1,877-214-8220,2026-08-04 14:24:11,2026-08-04 14:37:25,00:13:14,2026-08-04 14:33:26,Midwest,Southeast,Columbia,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,Trusted_Family_Care,__,__,__,__,__,NoDmHzX7V7xZ,8w8lzKaPTgN3rJmqJ5,__,0:12:53,0:00:21,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/billing_and_administration,0,0,0,1,0,0,F9Y3N58,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/F9Y3N58.mp3
1,877-214-8220,2026-08-18 11:02:25,2026-08-18 11:14:01,00:11:36,2026-08-18 11:07:10,Northeast,New England,Providence,Landline,St. Luke's Orthopedic Center,Google Ad,Paid Search,Same_Day_Appointments,family practice accepting new patients,Z4HkMbFFJGq,Ri1ThJp8N_JJAAr_cXs0In,FPaHI39iyD_03CBryY-lR,ZqyhW912T5XhRb_z,u_YSgIHq_MZ6fAs1,R6zpyINaY,__,0:11:11,0:00:25,www.surfsidehealthcare.com/,www.surfsidehealthcare.com/pediatrics,Radiology,0,1,0,0,1,VW3Z29U,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/VW3Z29U.mp3
1,877-214-8220,2026-08-25 11:08:03,2026-08-25 11:21:30,00:13:27,2026-08-25 11:14:50,Midwest,Gulf Coast,Baton Rouge,Mobile,Associates Orthopedic Medicine,Facebook Ad,Paid Social,Urgent_Care_Open_Late,__,__,__,__,__,4hdMzcPG_A,Zhb3u28_O,__,0:13:17,0:00:10,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/,Orthopedic,0,1,0,0,1,KGPU3BU,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/KGPU3BU.mp3
1,877-214-8220,2026-08-23 13:37:58,2026-08-23 13:38:05,00:00:07,2026-08-23 13:38:03,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,Orthopedic_Experts_You_Trust,__,__,__,__,__,e-mTts3Rc,EYI04S9kHys3hZI,__,0:00:00,0:00:07,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/,Radiology,1,0,0,1,0,SVZPJ7E,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/SVZPJ7E.mp3
1,877-214-8220,2026-08-31 15:03:09,2026-08-31 15:06:57,00:03:48,2026-08-31 15:03:19,Northeast,New England,New Haven,Landline,St. Luke's Orthopedic Center,Google Ad,Paid Search,Urgent_Care_Open_Late,urgent care near me,Sxp5JshQx8COBIPdNd1g1,T_r79WbdWmN1wGSVvfkye,e0ILrmNcC0Cg4GX-y80,hs9VIch3aOI,WeTaiDddPB9Zo6bePg-ueM,SWZPnA6tvYKYnizd,__,0:03:36,0:00:12,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/oncology,0,0,0,1,0,0,FTPWYQ4,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/FTPWYQ4.mp3
1,877-214-8220,2026-08-23 11:52:17,2026-08-23 11:54:41,00:02:24,2026-08-23 11:53:39,Midwest,Southeast,Atlanta,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Now_Accepting_New_Patients,cancer specialist near me,TRLxbu8ZUyxHuoow,b065v8zgQCT-uFJz70,FRSR5RgBScPyTmyy,H5EtmjOjm_H0Fj,BRPmA0CrkwMB,OQ-GfQ0tG9xBBYyQJGw8D8,__,0:02:12,0:00:12,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/oncology,0,0,0,1,0,0,J9C5YDK,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/J9C5YDK.mp3
1,877-214-8220,2026-08-11 17:51:37,2026-08-11 17:52:28,00:00:51,2026-08-11 17:51:40,Northeast,New England,Providence,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,best orthopedic specialist,JeWI9DyYcU1-ZzbZG7fGfS,6jmOoVMJ8w5CtE-weJjjJ,RFyPEwQbNQkXZfSV-B,8baFdIwlhNZstppc,vLx1kaQSDeea-Qin3,vt2XoDoISq1PbMpVLS_,__,0:00:34,0:00:17,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/oncology,Oncology,1,0,0,1,0,TNTFV9Z,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/TNTFV9Z.mp3
1,877-214-8220,2026-08-16 12:41:12,2026-08-16 12:53:39,00:12:27,2026-08-16 12:48:53,Northeast,New England,Springfield,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Urgent_Care_Open_Late,childrens doctor near me,YsRfHXI9P3aERP95Ozj_Yp,4xlKjptN,fZYvCb_fruD6A3,Bc-3fokS6psxzWugTgBc,yQ6CGla2V_-2zsLfaJ,A9qNapl2,__,0:12:08,0:00:19,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/family_practice,Family Medicine,1,0,0,1,0,8THFMKK,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/8THFMKK.mp3
1,877-214-8220,2026-08-02 17:25:58,2026-08-02 17:34:55,00:08:57,2026-08-02 17:32:08,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Prime Time Ad,TV Ad,Same_Day_Appointments,__,__,__,__,__,__,__,__,0:08:35,0:00:22,__,__,Radiology,1,0,0,0,0,MHWAYSN,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/MHWAYSN.mp3
1,877-214-8220,2026-08-24 17:40:05,2026-08-24 17:45:37,00:05:32,2026-08-24 17:44:29,Midwest,Gulf Coast,Gulfport,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Rated_Top_Oncology,family practice accepting new patients,B9LoG-C6R2zEmEXB_xlQ1Y,xsxwaq7-zXmW7sOhAhzv,LlIiW4LwE4NRul7tA,u3ttKS2ooOD2TrZuAgCa,KGN8_3jygLnEaZZg,sJwVHXc6TtuDZeIjOphpr4,__,0:05:15,0:00:17,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/pediatrics,Radiology,1,0,0,0,0,4AXMDR8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/4AXMDR8.mp3
1,877-214-8220,2026-08-15 17:35:31,2026-08-15 17:42:29,00:06:58,2026-08-15 17:40:15,Midwest,Southeast,Augusta,Mobile,Elizabeth Medical Center,SFMC,Email,Orthopedic_Experts_You_Trust,__,__,__,__,__,__,__,__,0:06:39,0:00:19,__,__,Family Medicine,1,0,0,1,0,G8VZ2HJ,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/G8VZ2HJ.mp3
1,877-214-8220,2026-08-22 05:14:47,2026-08-22 05:24:22,00:09:35,2026-08-22 05:15:13,Northeast,New England,Worcester,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Same_Day_Appointments,cancer specialist near me,Zn-dr_Kk2TxqyYRKY7UcE,Xg6rECDTZ,UG34OLt6SGWBpz5zMR,-5KN3Hcn-gbM03lw,Qs3qBBOx3i,o--nefmDg61gt9,__,0:09:13,0:00:22,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/billing_and_administration,Pediatrics,1,0,0,1,0,Y634MX5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/Y634MX5.mp3
1,877-214-8220,2026-08-31 18:07:42,2026-08-31 18:13:02,00:05:20,2026-08-31 18:09:09,Midwest,Gulf Coast,New Orleans,Mobile,Associates Orthopedic Medicine,Bing Ad,Paid Search,Trusted_Family_Care,__,__,__,__,__,GeFMx7uk,GML5bSoaQN6o_n2CNWz68,__,0:05:06,0:00:14,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/billing_and_administration,Family Medicine,0,1,0,0,0,Y2AWCDD,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/Y2AWCDD.mp3
1,877-214-8220,2026-08-24 15:20:41,2026-08-24 15:33:53,00:13:12,2026-08-24 15:22:48,Midwest,Southeast,Charlotte,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Orthopedic_Experts_You_Trust,urgent care near me,tC1Gy6VT,DTrMAkZGbtu8WRJvPpXNx,g7BDw1Z9CMB_GBj-,HU07wGe5_PD,yZ0Mneu1rwMuKobPzfH,O6mlLsWeYG7PMTPpXVP,__,0:12:48,0:00:24,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/orthopedic,Orthopedic,1,0,0,1,0,BVZCD4W,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/BVZCD4W.mp3
1,877-214-8220,2026-08-31 10:11:57,2026-08-31 10:24:35,00:12:38,2026-08-31 10:21:45,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,Pediatric_Specialists_Near_You,__,__,__,__,__,5CBxlWiK,X6Y02qwztjxbR6Pqa4,__,0:12:26,0:00:12,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/oncology,Pediatrics,0,1,0,0,1,8QW8YWY,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/8QW8YWY.mp3
1,877-214-8220,2026-08-28 14:11:41,2026-08-28 14:19:05,00:07:24,2026-08-28 14:16:23,Northeast,New England,Portland,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Rated_Top_Oncology,pediatrician appointment today,hBm72nA3f,K0USkS_E1dB-d9UpjkzB,occ4rML9K0tCY1,O6xeCzgDp9n,yEjp1PQ2nYhxxYIDsb,zzkCudappuET,__,0:07:06,0:00:18,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/family_practice,0,0,0,1,0,0,TBVWPSR,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/TBVWPSR.mp3
1,877-214-8220,2026-08-20 15:25:05,2026-08-20 15:26:18,00:01:13,2026-08-20 15:25:14,Northeast,New England,Worcester,Landline,St. Luke's Orthopedic Center,Google Ad,Paid Search,Pediatric_Specialists_Near_You,oncologist near me,h86v7vo-jDh2vXL9_TOaW,ZYIke2IGM-,v6WBXk0wVlCesPu,CFlCURYyfZ-htm-_ZtG-,S8Amue7-uJ5Rx6Y,CEZ2IWNjP_1DB2Y,__,0:01:03,0:00:10,www.surfsidehealthcare.com/,www.surfsidehealthcare.com/urgent-care,Family Medicine,0,1,0,0,0,4PJRVUH,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/4PJRVUH.mp3
1,877-214-8220,2026-08-31 15:07:33,2026-08-31 15:13:52,00:06:19,2026-08-31 15:10:28,Midwest,Southeast,Columbia,Landline,Elizabeth Medical Center,Bing Ad,Paid Search,Pediatric_Specialists_Near_You,__,__,__,__,__,BbYGKA_lkKARO1HJ,aaK-lQvBF5wcivC,__,0:06:02,0:00:17,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/orthopedic,Urology,1,0,0,1,0,GE58KYF,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/GE58KYF.mp3
1,877-214-8220,2026-08-11 16:43:08,2026-08-11 16:53:58,00:10:50,2026-08-11 16:45:17,Midwest,Southeast,Augusta,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,Rated_Top_Oncology,__,__,__,__,__,0KuQ0Op6iZ4,oA9Ge-__VuCKP-V,__,0:10:34,0:00:16,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/pediatrics,Urology,1,0,0,1,0,6T5KT66,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/6T5KT66.mp3
1,877-214-8220,2026-08-09 07:30:37,2026-08-09 07:30:58,00:00:21,2026-08-09 07:30:55,Midwest,Gulf Coast,Houston,Mobile,Associates Orthopedic Medicine,Postcard,Direct Mail,Rated_Top_Oncology,__,__,__,__,__,__,__,__,0:00:02,0:00:19,__,__,Radiology,0,1,0,0,1,U34RZW2,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/U34RZW2.mp3
1,877-214-8220,2026-08-28 11:15:51,2026-08-28 11:17:10,00:01:19,2026-08-28 11:16:37,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Display Ad,Banner Ad,Compassionate_Care_Close_to_Home,__,__,__,__,__,__,__,uN-j_rcMDQp8GEj_B0r6E9,0:01:00,0:00:19,__,__,0,0,0,1,0,0,78WB8MS,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/78WB8MS.mp3
1,877-214-8220,2026-08-01 14:06:20,2026-08-01 14:08:47,00:02:27,2026-08-01 14:07:29,Midwest,Gulf Coast,Baton Rouge,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,World_Class_Care,oncologist near me,b2KxPAaP,-bhmrp2UG8uVt9gwq,RSu-8Z8ktjrDW5MIexNPg,2vSAtra9BkYVpuRj3sR9x,OsMBJKrWcC9u6,cDJP1jk1EiUfqgD8K,__,0:02:16,0:00:11,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/oncology,Pediatrics,1,0,0,1,0,44JTX9H,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/44JTX9H.mp3
1,877-214-8220,2026-08-29 12:31:21,2026-08-29 12:36:20,00:04:59,2026-08-29 12:31:59,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Prime Time Ad,TV Ad,Rated_Top_Oncology,__,__,__,__,__,__,__,__,0:04:45,0:00:14,__,__,0,0,0,1,0,0,GTZEN74,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/GTZEN74.mp3
1,877-214-8220,2026-08-21 17:21:07,2026-08-21 17:33:22,00:12:15,2026-08-21 17:32:30,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Board_Certified_Specialists,pediatrician appointment today,MNpeFT8DtDnGgIybyg,zYVVv335c_f,8OeL8Y5_,h9wqvGbZm,0xL9qVJO2HE,lxSZ_RB4o_8Hd9E,__,0:11:56,0:00:19,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/pediatrics,0,0,0,1,0,0,QZRFD2Q,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/QZRFD2Q.mp3
1,877-214-8220,2026-08-19 23:20:16,2026-08-19 23:22:00,00:01:44,2026-08-19 23:21:13,Midwest,Southeast,Nashville,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Urgent_Care_Open_Late,family doctor accepting new patients,ZZjSpoKGT4,xSgvFdClMEjvwQ,6yQgb2eSljUCX7e,pRNAC5K5VwVP37s0ohf,yY55rAVjwrTn,ZhPC1bHEL,__,0:01:22,0:00:22,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/family_practice,Urology,0,1,0,0,0,U7SNM5R,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/U7SNM5R.mp3
1,877-214-8220,2026-08-09 23:42:59,2026-08-09 23:44:30,00:01:31,2026-08-09 23:43:00,Midwest,Southeast,Savannah,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Same_Day_Appointments,family doctor accepting new patients,z8RkW3LzpovUlDrDi1MU0h,tcZZp2JB99u7D1N5eIn,_rcZbAYKb4-v5Ga5s_,KhBSd1K3,Z5wyfOlPpv9-shboTSm1,uig_-lsa,__,0:01:10,0:00:21,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/,Family Medicine,1,0,0,1,0,7MF2ENK,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/7MF2ENK.mp3
1,877-214-8220,2026-08-26 08:01:56,2026-08-26 08:05:46,00:03:50,2026-08-26 08:03:34,Northeast,New England,Worcester,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,oncologist near me,Bi6ldBksn5X3,ur3FO4szjZ4VT9k9O3,VoTyEOrN7tZE4ljYCVFD,4CXCx8dL,FuKieSGez-Be71IawxQ9-,vth5dyaXlwCUKvxWJ8,__,0:03:28,0:00:22,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/,0,0,0,1,0,0,NZSJM4U,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/NZSJM4U.mp3
1,877-214-8220,2026-08-22 16:43:56,2026-08-22 16:56:19,00:12:23,2026-08-22 16:44:20,Midwest,Southeast,Columbia,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,urgent care near me,IaK-pMhcZx0,cyLNtI_oh1,f9zBL7uxkdk_l6aic4B,kmP6bxRzEYMFL,XyVx9K7avRjxX1wYeFjkrR,K5UjhGMgU4k8tH2YNk,__,0:12:11,0:00:12,www.surfsidehealthcare.com/urgent-care,www.surfsidehealthcare.com/oncology,Pediatrics,0,1,0,0,1,98VN9PD,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/98VN9PD.mp3
1,877-214-8220,2026-08-30 09:06:19,2026-08-30 09:08:18,00:01:59,2026-08-30 09:06:23,Midwest,Southeast,Augusta,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Same_Day_Appointments,urgent care near me,065CIhLqgyCeujzEypR,XNTESKkqgdJvpHyX,4GHQsBIYeE,8YeSyn0KVx2QeO35Sa1h4r,75JYP0-psBsgPTa7zJ_75p,gMfTQ1ne6gouis,__,0:01:42,0:00:17,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/,Orthopedic,1,0,0,1,0,DVX7XYV,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/DVX7XYV.mp3
1,877-214-8220,2026-08-04 14:04:29,2026-08-04 14:05:48,00:01:19,2026-08-04 14:05:36,Midwest,Gulf Coast,Biloxi,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,urgent care near me,v3obq4Ci9VmnKB3,v85TRVoz2KeS0qiUSoDQH,p7sEW-HadXYr5N,f7C_a8nQ1rIsmfTwa1,tjBWfkY16vpVGt2,vRF57a0kjWdo8f-YgtlX2,__,0:01:02,0:00:17,www.surfsidehealthcare.com/billing_and_administration,www.surfsidehealthcare.com/pediatrics,Pediatrics,1,0,0,1,0,5UQWE6Q,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/5UQWE6Q.mp3
1,877-214-8220,2026-08-17 14:37:33,2026-08-17 14:49:56,00:12:23,2026-08-17 14:45:04,Midwest,Southeast,Columbia,Mobile,Elizabeth Medical Center,Google Ad,Paid Search,Compassionate_Care_Close_to_Home,best orthopedic specialist,sJ7NcAPLjBb866ExeFy0,NBtANlAuC,MPQz98AQU9ZV0V,ZWcDmRQbbB6Wy4tb,9Zue8KhBfjc,lcauX1RR0wejt9,__,0:12:02,0:00:21,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/orthopedic,Urology,1,0,0,1,0,4874HRY,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/4874HRY.mp3
1,877-214-8220,2026-08-27 15:35:35,2026-08-27 15:48:38,00:13:03,2026-08-27 15:43:34,Northeast,New England,Portland,Mobile,St. Luke's Orthopedic Center,Facebook Ad,Paid Social,World_Class_Care,__,__,__,__,__,TXJGqXX5,eThpAm9LgdFV03S,__,0:12:42,0:00:21,www.surfsidehealthcare.com/orthopedic,www.surfsidehealthcare.com/pediatrics,Radiology,0,1,0,0,1,8ERSPZC,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/8ERSPZC.mp3
1,877-214-8220,2026-08-30 08:40:41,2026-08-30 08:50:06,00:09:25,2026-08-30 08:46:08,Midwest,Southeast,Charlotte,Mobile,Elizabeth Medical Center,Facebook Ad,Paid Social,Pediatric_Specialists_Near_You,__,__,__,__,__,A2y2vGdP2pFo7WNkV,ZNrJz6XjIIMV,__,0:09:00,0:00:25,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/pediatrics,Orthopedic,1,0,0,0,0,88Q8N4U,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/88Q8N4U.mp3
1,877-214-8220,2026-08-13 11:49:49,2026-08-13 11:50:44,00:00:55,2026-08-13 11:50:44,Midwest,Gulf Coast,Biloxi,Mobile,Associates Orthopedic Medicine,Facebook Ad,Paid Social,Now_Accepting_New_Patients,__,__,__,__,__,47c4mcvQAtdD4d2LSP3V,Ssm3hI9m,__,0:00:37,0:00:18,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/orthopedic,Urology,1,0,0,1,0,QH96XM6,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/QH96XM6.mp3
1,877-214-8220,2026-08-14 11:02:27,2026-08-14 11:09:12,00:06:45,2026-08-14 11:04:48,Midwest,Gulf Coast,Pensacola,Mobile,Associates Orthopedic Medicine,SFMC,Email,Urgent_Care_Open_Late,__,__,__,__,__,__,__,__,0:06:20,0:00:25,__,__,0,0,0,1,0,0,DP5J6US,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/DP5J6US.mp3
1,877-214-8220,2026-08-09 16:32:31,2026-08-09 16:33:02,00:00:31,2026-08-09 16:32:38,Northeast,New England,Worcester,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Orthopedic_Experts_You_Trust,family practice accepting new patients,4dfZa9PoTQ5pOuE,ZlgawICws4JuOJVtoZC2uW,ct0iQ2h3ui2s1v1i,II8k8kCut,KOH1IV5jHOcamS5it2,rtit-DX6TRrcwFdsiX,__,0:00:08,0:00:23,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/pediatrics,0,0,0,1,0,0,KW7XMFP,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/KW7XMFP.mp3
1,877-214-8220,2026-08-30 14:15:28,2026-08-30 14:24:41,00:09:13,2026-08-30 14:18:25,Midwest,Gulf Coast,New Orleans,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Rated_Top_Oncology,orthopedic doctor for knee pain,UPpUnQg32eQ6-H4q,LWEoGbUvA1lU,Vsc6fGVq,Iiq2t3zdV,xFkx63A4ED,_Slgnx7_nq-6j6fPqU,__,0:08:58,0:00:15,www.surfsidehealthcare.com/,www.surfsidehealthcare.com/orthopedic,Orthopedic,0,1,0,0,1,W9MH2SK,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/W9MH2SK.mp3
1,877-214-8220,2026-08-15 09:13:13,2026-08-15 09:18:11,00:04:58,2026-08-15 09:15:23,Midwest,Gulf Coast,Baton Rouge,Mobile,Associates Orthopedic Medicine,Prime Time Ad,TV Ad,Now_Accepting_New_Patients,__,__,__,__,__,__,__,__,0:04:39,0:00:19,__,__,0,0,0,1,0,0,Z2TKNFK,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/Z2TKNFK.mp3
1,877-214-8220,2026-08-26 08:41:56,2026-08-26 08:55:10,00:13:14,2026-08-26 08:42:58,Midwest,Southeast,Columbia,Landline,Elizabeth Medical Center,Google Ad,Paid Search,Rated_Top_Oncology,best orthopedic specialist,KvHm4Xshfh6gS,B5vvx8eh4e7L,kqnjEvD_r3lYS,e6V34YROCnxZ,94spjayGvEhByk6g1TRl,vo4Vm0mmGncOCjF-8,__,0:12:54,0:00:20,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/,Urology,1,0,0,0,0,K4XB892,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/K4XB892.mp3
1,877-214-8220,2026-08-18 10:08:55,2026-08-18 10:22:48,00:13:53,2026-08-18 10:20:32,Midwest,Gulf Coast,Baton Rouge,Mobile,Associates Orthopedic Medicine,Google.com,Organic,__,__,__,__,__,__,JvhYEo6J,1wVHcYUH,__,0:13:41,0:00:12,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/urgent-care,Lab,1,0,0,0,0,XJRQAK8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/XJRQAK8.mp3
1,877-214-8220,2026-08-14 17:35:17,2026-08-14 17:48:34,00:13:17,2026-08-14 17:40:19,Midwest,Gulf Coast,Pensacola,Mobile,Associates Orthopedic Medicine,Google.com,Organic,__,__,__,__,__,__,cn6pHCp9AbKMocz8d,4dbNO5hPwYkFtNcs,__,0:13:06,0:00:11,www.surfsidehealthcare.com/family_practice,www.surfsidehealthcare.com/oncology,Orthopedic,1,0,0,1,0,G6C2NN5,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/G6C2NN5.mp3
1,877-214-8220,2026-08-23 15:15:13,2026-08-23 15:26:11,00:10:58,2026-08-23 15:16:50,Northeast,New England,Manchester,Landline,St. Luke's Orthopedic Center,Google Ad,Paid Search,Rated_Top_Oncology,family doctor accepting new patients,r-1xWtZWZCe3b3K2PGZ2Ag,zVQeLzhekV8mE,-HUHik75,RsW96dFo2U,BXeZSZX4,0vNVfio6R,__,0:10:36,0:00:22,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/billing_and_administration,Oncology,1,0,0,1,0,BNH5UWF,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/BNH5UWF.mp3
1,877-214-8220,2026-08-30 10:35:20,2026-08-30 10:46:31,00:11:11,2026-08-30 10:35:25,Midwest,Gulf Coast,Gulfport,Mobile,Associates Orthopedic Medicine,Google Ad,Paid Search,Board_Certified_Specialists,oncologist near me,rvdNMXbI1DNbmFnpxa,YOgxJ2JWsE0y,-JoG4vORN,ROJnOLdJ,v4YcLZpllGfzxJhlMXTQ,FNGTKOSpRJ2aACqRLg,__,0:10:46,0:00:25,www.surfsidehealthcare.com/oncology,www.surfsidehealthcare.com/billing_and_administration,Pediatrics,0,1,0,0,1,DBZVNSX,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/DBZVNSX.mp3
1,877-214-8220,2026-08-02 09:49:46,2026-08-02 10:03:52,00:14:06,2026-08-02 10:03:51,Northeast,New England,New Haven,Mobile,St. Luke's Orthopedic Center,Postcard,Direct Mail,Orthopedic_Experts_You_Trust,__,__,__,__,__,__,__,__,0:13:47,0:00:19,__,__,Family Medicine,0,1,0,0,1,HWSUBR6,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/HWSUBR6.mp3
1,877-214-8220,2026-08-17 08:42:34,2026-08-17 08:44:08,00:01:34,2026-08-17 08:43:32,Northeast,New England,Portland,Mobile,St. Luke's Orthopedic Center,Google Ad,Paid Search,Now_Accepting_New_Patients,orthopedic doctor for knee pain,wAN47Mhntj,keUp-Qvt220DT,xKAPdoJoSNm,wuFbrklMl_65,5ZfqjADgE7,J75EOCwDngvBzR2o,__,0:01:20,0:00:14,www.surfsidehealthcare.com/pediatrics,www.surfsidehealthcare.com/,Radiology,0,1,0,0,1,UWMGVB8,https://raw.githubusercontent.com/djuengstGH/Healthcare-demo-calls/main/UWMGVB8.mp3
